# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator:  3.7.18, git
# Instrument: SimplePowderDIffractometer_generated.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1790081886532845
# Directory: /home/0000-0002-6409-0469/testing/SimplePowderDiffractometer_copy/interface_SimplePowderDIffractometer_generated
# Param: lambda0=1
# Param: dlambda=0.005
# Param: coll=120
# Param: container=0
# Param: sample=0
# Date: Tue Sep 22 14:58:07 2026 (1790081887)
# type: array_1d(400)
# Source: SimplePowderDIffractometer_generated (SimplePowderDIffractometer_generated.instr)
# component: Detector
# position: 0 0 3
# title: Longitude [deg] monitor
# Ncount: 1000000
# filename: detector.dat
# statistics: X0=52.8112; dX=21.9593;
# signal: Min=0; Max=215.18; Mean=20.2634;
# values: 8105.37 27.5709 170072
# xvar: th
# yvar: (I,I_err)
# xlabel: Longitude [deg]
# ylabel: Intensity [n/s/bin]
# xlimits: 20 100
# variables: th I I_err N
20.1 0 0 5 
20.3 0 0 3 
20.5 0 0 8 
20.7 0 0 5 
20.9 0 0 3 
21.1 0 0 3 
21.3 0 0 5 
21.5 0 0 6 
21.7 0 0 1 
21.9 0 0 2 
22.1 0 0 6 
22.3 0 0 5 
22.5 0 0 5 
22.7 0 0 7 
22.9 0 0 4 
23.1 0 0 2 
23.3 0 0 2 
23.5 0 0 3 
23.7 0 0 4 
23.9 0 0 4 
24.1 0 0 3 
24.3 0 0 3 
24.5 0 0 4 
24.7 0 0 5 
24.9 0 0 7 
25.1 0 0 7 
25.3 0 0 7 
25.5 0 0 3 
25.7 0 0 4 
25.9 0.01437494401 0.01659875559 3 
26.1 0.05622728379 0.02222326055 17 
26.3 0.8526105152 0.1254355812 60 
26.5 4.660932783 0.3963038641 178 
26.7 14.1108727 0.8061201046 372 
26.9 31.9715262 1.433194963 573 
27.1 48.62567819 2.014696635 652 
27.3 74.16653827 2.792592178 772 
27.5 101.926933 3.6017456 873 
27.7 122.9072583 4.29987645 876 
27.9 160.7020618 5.262580161 1004 
28.1 179.9090722 5.930588794 979 
28.3 204.2557991 6.610761149 1017 
28.5 215.1802739 6.900335869 1034 
28.7 192.4532639 6.315782067 1000 
28.9 171.0864322 5.666145356 985 
29.1 144.6397505 4.904666409 946 
29.3 117.3752087 4.09729468 904 
29.5 95.7934794 3.412277834 873 
29.7 64.76754322 2.516835121 749 
29.9 44.52106334 1.875842445 649 
30.1 25.87348658 1.22574629 525 
30.3 9.778801892 0.6455326819 290 
30.5 1.817136912 0.2180203595 92 
30.7 0.3955948833 0.08705872661 33 
30.9 0.9690852089 0.1276260482 84 
31.1 4.247971946 0.3062927092 237 
31.3 10.64468028 0.5636774094 428 
31.5 20.38291769 0.9003804342 593 
31.7 31.0934636 1.253429297 693 
31.9 45.48612518 1.6780817 803 
32.1 58.03483517 2.065033828 861 
32.3 78.61253313 2.609230069 979 
32.5 85.70127191 2.897458971 941 
32.7 103.5561522 3.368221691 1018 
32.9 107.8322756 3.534966676 1000 
33.1 105.2940055 3.493570067 971 
33.3 97.21537495 3.271014688 955 
33.5 87.34147531 2.923599478 967 
33.7 72.17226742 2.493009159 920 
33.9 57.49373037 2.057429029 876 
