# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator:  3.7.18, git
# Instrument: SimplePowderDiffractometer_generated.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1790252261766229
# Directory: /home/0000-0002-6409-0469/testing/SimplePowderDiffractometer_copy/SimplePowderDiffractometer_generated_0
# Param: lambda0=1
# Param: dlambda=0.005
# Param: coll=120
# Param: container=0
# Param: sample=0
# Date: Thu Sep 24 14:17:42 2026 (1790252262)
# type: array_1d(400)
# Source: SimplePowderDiffractometer_generated (SimplePowderDiffractometer_generated.instr)
# component: Detector
# position: 0 0 3
# title: Longitude [deg] monitor
# Ncount: 1000000
# filename: detector.dat
# statistics: X0=52.7144; dX=21.9664;
# signal: Min=0; Max=213.449; Mean=20.4126;
# values: 8165.03 27.698 170314
# xvar: th
# yvar: (I,I_err)
# xlabel: Longitude [deg]
# ylabel: Intensity [n/s/bin]
# xlimits: 20 100
# variables: th I I_err N
20.1 0 0 4 
20.3 0 0 2 
20.5 0 0 6 
20.7 0 0 4 
20.9 0 0 4 
21.1 0 0 1 
21.3 0 0 3 
21.5 0 0 4 
21.7 0 0 2 
21.9 0 0 6 
22.1 0 0 2 
22.3 0 0 4 
22.5 0 0 4 
22.7 0 0 3 
22.9 0 0 8 
23.1 0 0 4 
23.3 0 0 7 
23.5 0 0 4 
23.7 0 0 2 
23.9 0 0 3 
24.1 0 0 5 
24.3 0 0 6 
24.5 0 0 3 
24.7 0 0 5 
24.9 0 0 6 
25.1 0 0 4 
25.3 0 0 6 
25.5 0 0 5 
25.7 0 0 2 
25.9 0 0 2 
26.1 0.03192259258 0.02064494337 8 
26.3 0.7452469141 0.1249686611 55 
26.5 3.881994488 0.3568983879 160 
26.7 13.66018887 0.8057599287 342 
26.9 27.6694815 1.316680307 507 
27.1 54.74704464 2.133067288 733 
27.3 74.77992426 2.787529827 789 
27.5 109.1917209 3.723155811 930 
27.7 132.9516256 4.457287325 960 
27.9 157.2106254 5.223819166 965 
28.1 174.577718 5.823255779 959 
28.3 213.1942186 6.777580305 1055 
28.5 213.4492698 6.859340143 1033 
28.7 200.8825116 6.442766152 1046 
28.9 169.9587729 5.643430652 977 
29.1 144.2952951 4.876186651 955 
29.3 120.3355569 4.177574063 912 
29.5 93.01759533 3.342839783 849 
29.7 60.77008161 2.457667304 687 
29.9 42.00849451 1.818679721 618 
30.1 23.60763675 1.185955766 465 
30.3 8.758176927 0.6188050694 250 
30.5 1.863690807 0.2188237531 98 
30.7 0.3076162515 0.0653864955 33 
30.9 0.9001219839 0.1204208077 84 
31.1 4.251308746 0.3029486187 250 
31.3 11.08300328 0.5769689089 441 
31.5 21.28140142 0.9107228295 630 
31.7 35.48574057 1.349068135 773 
31.9 46.95644674 1.715401596 813 
32.1 63.05491472 2.168187265 929 
32.3 71.99069465 2.485401678 914 
32.5 90.93149287 2.990855179 1001 
32.7 104.5160649 3.390873893 1023 
32.9 112.2483954 3.616799273 1029 
33.1 110.5109608 3.571084268 1028 
33.3 105.2522854 3.393767646 1044 
33.5 91.16831235 2.986617557 1013 
33.7 73.3172703 2.491890163 957 
33.9 62.06403957 2.130224982 939 
34.1 43.19384893 1.62654638 788 
34.3 32.60550696 1.266543718 765 
34.5 19.57976174 0.8680254903 595 
34.7 9.7658174 0.5375345118 409 
34.9 3.354154617 0.2736897604 192 
35.1 0.8100989407 0.1126940409 72 
35.3 0.07983225516 0.03246089464 13 
35.5 0.006592720007 0.005860872407 5 
35.7 0 0 6 
35.9 0 0 4 
36.1 0 0 4 
36.3 0 0 3 
36.5 0 0 1 
36.7 0 0 1 
36.9 0 0 1 
37.1 0 0 4 
37.3 0 0 3 
37.5 0 0 2 
37.7 0 0 6 
37.9 0 0 3 
38.1 0 0 3 
38.3 0 0 4 
38.5 0 0 5 
38.7 0 0 3 
38.9 0 0 3 
39.1 0 0 1 
39.3 0 0 4 
39.5 0 0 2 
39.7 0 0 7 
39.9 0 0 4 
40.1 0 0 5 
40.3 0 0 3 
40.5 0 0 1 
40.7 0 0 6 
40.9 0 0 5 
41.1 0 0 2 
41.3 0 0 4 
41.5 0 0 4 
41.7 0 0 4 
41.9 0 0 6 
42.1 0 0 3 
42.3 0 0 5 
42.5 0 0 0 
42.7 0 0 4 
42.9 0 0 2 
43.1 0 0 6 
43.3 0 0 9 
43.5 0 0 7 
43.7 0 0 5 
43.9 0 0 1 
44.1 0 0 3 
44.3 0 0 3 
44.5 0 0 5 
44.7 0.007203971295 0.00770136926 7 
44.9 0.1534853195 0.04273691978 20 
45.1 0.4596517442 0.0803037618 48 
45.3 2.615574461 0.2387673823 172 
45.5 5.549341446 0.3803898664 280 
45.7 12.42019591 0.6381987684 469 
45.9 19.81738395 0.8961477584 586 
46.1 33.83177921 1.312082494 767 
46.3 42.86064252 1.608758615 814 
46.5 57.88179135 2.021078382 906 
46.7 68.87731912 2.367781143 936 
46.9 79.28146068 2.687652988 941 
47.1 91.77380482 3.015118035 1009 
47.3 100.0036772 3.225139504 1046 
