# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator:  3.7.18, git
# Instrument: SimplePowderDiffractometer_generated.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1790251212066377
# Directory: /home/0000-0002-6409-0469/testing/SimplePowderDiffractometer_copy/interface_SimplePowderDiffractometer_generated_5
# Param: lambda0=1
# Param: dlambda=0.005
# Param: coll=120
# Param: container=0
# Param: sample=0
# Date: Thu Sep 24 14:00:12 2026 (1790251212)
# type: array_1d(400)
# Source: SimplePowderDiffractometer_generated (SimplePowderDiffractometer_generated.instr)
# component: Detector
# position: 0 0 3
# title: Longitude [deg] monitor
# Ncount: 1000000
# filename: detector.dat
# statistics: X0=52.7455; dX=21.9002;
# signal: Min=0; Max=213.353; Mean=20.4529;
# values: 8181.16 27.733 170283
# xvar: th
# yvar: (I,I_err)
# xlabel: Longitude [deg]
# ylabel: Intensity [n/s/bin]
# xlimits: 20 100
# variables: th I I_err N
20.1 0 0 7 
20.3 0 0 2 
20.5 0 0 3 
20.7 0 0 5 
20.9 0 0 6 
21.1 0 0 4 
21.3 0 0 4 
21.5 0 0 5 
21.7 0 0 3 
21.9 0 0 7 
22.1 0 0 3 
22.3 0 0 2 
22.5 0 0 4 
22.7 0 0 5 
22.9 0 0 4 
23.1 0 0 4 
23.3 0 0 7 
23.5 0 0 2 
23.7 0 0 4 
23.9 0 0 1 
24.1 0 0 6 
24.3 0 0 4 
24.5 0 0 4 
24.7 0 0 3 
24.9 0 0 7 
25.1 0 0 7 
25.3 0 0 2 
25.5 0 0 6 
25.7 0 0 4 
25.9 0 0 7 
26.1 0.006840915977 0.007493847989 5 
26.3 0.7547693007 0.1284471352 52 
26.5 4.485527365 0.3845744573 182 
26.7 13.44676607 0.7791357692 358 
26.9 29.23053702 1.358534688 533 
27.1 50.57935668 2.049286994 678 
27.3 77.81066186 2.853530979 816 
27.5 99.11039856 3.562646093 836 
27.7 128.6279327 4.381567572 933 
27.9 150.8341102 5.079941148 949 
28.1 191.2110069 6.107456605 1046 
28.3 207.9102088 6.65898436 1039 
28.5 213.3534544 6.859134196 1033 
28.7 192.075938 6.343716003 990 
28.9 172.2745604 5.686852138 990 
29.1 144.6106561 4.891428564 950 
29.3 120.8590052 4.175242491 914 
29.5 94.64066064 3.372418056 864 
29.7 65.8906656 2.55583448 744 
29.9 44.97406103 1.874837796 663 
30.1 23.77807089 1.197587608 466 
30.3 10.29148876 0.6703321467 297 
30.5 2.320934712 0.2797621934 101 
30.7 0.5386367679 0.1003633394 48 
30.9 0.9363583815 0.1155224991 95 
31.1 4.51425422 0.3198054108 251 
31.3 11.73429355 0.5920053011 466 
31.5 20.97920067 0.9073254447 614 
31.7 34.34102826 1.314927321 770 
31.9 49.80858893 1.772190011 863 
32.1 64.23367452 2.193599006 932 
32.3 72.92880715 2.507253277 923 
32.5 86.22406549 2.905398149 949 
32.7 97.78450302 3.278557973 949 
32.9 113.2153769 3.636405204 1042 
33.1 111.5051562 3.601027722 1029 
33.3 101.3071519 3.322562529 1005 
33.5 89.92348511 2.952447494 1015 
33.7 73.8448329 2.523904763 946 
33.9 57.13942046 2.055392237 855 
34.1 45.47648768 1.666545592 837 
34.3 31.4160678 1.254842035 727 
34.5 18.94709084 0.8642615867 568 
34.7 9.893928329 0.5464578433 405 
34.9 3.074388017 0.2661930212 164 
35.1 0.6655094435 0.1036323795 58 
35.3 0.06641224766 0.02653727454 10 
