# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator:  3.7.18, git
# Instrument: SimplePowderDiffractometer_generated.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1790320481660230
# Directory: /home/0000-0002-6409-0469/testing/SimplePowderDiffractometer_copy/interface_SimplePowderDiffractometer_generated_10
# Param: lambda0=1
# Param: dlambda=0.005
# Param: coll=120
# Param: container=0
# Param: sample=0
# Date: Fri Sep 25 09:14:42 2026 (1790320482)
# type: array_1d(400)
# Source: SimplePowderDiffractometer_generated (SimplePowderDiffractometer_generated.instr)
# component: Detector
# position: 0 0 3
# title: Longitude [deg] monitor
# Ncount: 1000000
# filename: detector.dat
# statistics: X0=52.7766; dX=21.932;
# signal: Min=0; Max=217.404; Mean=20.3575;
# values: 8142.99 27.6164 170441
# xvar: th
# yvar: (I,I_err)
# xlabel: Longitude [deg]
# ylabel: Intensity [n/s/bin]
# xlimits: 20 100
# variables: th I I_err N
20.1 0 0 5 
20.3 0 0 4 
20.5 0 0 6 
20.7 0 0 2 
20.9 0 0 5 
21.1 0 0 5 
21.3 0 0 1 
21.5 0 0 4 
21.7 0 0 7 
21.9 0 0 4 
22.1 0 0 5 
22.3 0 0 8 
22.5 0 0 4 
22.7 0 0 4 
22.9 0 0 5 
23.1 0 0 2 
23.3 0 0 5 
23.5 0 0 1 
23.7 0 0 1 
23.9 0 0 3 
24.1 0 0 3 
24.3 0 0 6 
24.5 0 0 5 
24.7 0 0 6 
24.9 0 0 8 
25.1 0 0 4 
25.3 0 0 4 
25.5 0 0 4 
25.7 0 0 2 
25.9 0 0 11 
26.1 0.1107317177 0.04024340488 13 
26.3 0.7506168006 0.1353931857 45 
26.5 4.20803195 0.3751810075 160 
26.7 14.77808084 0.8312239125 377 
26.9 33.31201826 1.467039158 592 
27.1 50.05432552 2.051571368 665 
27.3 78.23866991 2.854286889 823 
27.5 104.8072576 3.6343749 907 
27.7 133.0629347 4.453356841 963 
27.9 147.6300736 5.045090666 915 
28.1 180.6562414 5.974616515 973 
28.3 194.3243174 6.437479552 969 
28.5 217.4036541 6.905226819 1062 
28.7 199.2180326 6.456531378 1027 
28.9 173.9517393 5.718638506 996 
29.1 141.1351631 4.809812012 937 
29.3 115.6873192 4.059683626 896 
29.5 88.7676249 3.272646445 815 
